date,state,tot_cases,new_case,tot_death,new_death
06/23/2022,Nebraska,497100,594,4334,2
06/23/2022,Nevada,766935,1332,11017,11
06/23/2022,New Hampshire,330628,147,2572,0
06/23/2022,New Jersey,2467432,3225,33980,14
06/23/2022,New Mexico,557008,1416,7899,8
06/23/2022,New York,2985951,2808,28185,18
06/23/2022,North Carolina,2853345,4412,25360,8
06/23/2022,North Dakota,248555,0,2294,0
06/23/2022,Ohio,2831228,16159,38778,121
06/23/2022,Oklahoma,1068168,0,14470,0
06/23/2022,Oregon,800405,2352,7764,20
06/23/2022,Pennsylvania,2989896,2539,45678,21
06/23/2022,Rhode Island,381320,337,3605,2
06/23/2022,South Carolina,1541788,1878,18019,3
06/23/2022,South Dakota,243269,0,2936,0
06/23/2022,Tennessee,2107156,2643,26628,2
06/23/2022,Texas,7022523,10694,87018,22
06/23/2022,Utah,975507,6776,4816,10
06/23/2022,Vermont,125672,120,650,0
06/23/2022,Virginia,1852970,2980,20519,21
06/23/2022,Washington,1643460,3364,13173,17
06/23/2022,West Virginia,528651,602,7054,36
06/23/2022,Wisconsin,1716035,1975,14756,10
06/23/2022,Wyoming,163340,0,1829,0
06/24/2020,Alabama,32814,984,1243,23
06/24/2020,Alaska,797,14,16,0
06/24/2020,Arizona,58202,9,1463,79
06/24/2020,Arkansas,17375,697,240,3
06/24/2020,California,190222,7149,5499,54
06/24/2020,Colorado,31636,257,1667,2
06/24/2020,Connecticut,45913,14,4287,10
06/24/2020,Delaware,10903,43,564,0
06/24/2020,District of Columbia,10128,34,541,4
06/24/2020,Florida,111888,5027,3481,43
06/24/2020,Georgia,69639,1835,2698,11
06/24/2020,Hawaii,833,15,17,0
06/24/2020,Idaho,4645,243,90,1
06/24/2020,Illinois,139540,715,6974,63
06/24/2020,Indiana,43140,269,2564,9
06/24/2020,Iowa,26705,333,692,4
06/24/2020,Kansas,12970,505,261,2
06/24/2020,Kentucky,15226,262,646,3
06/24/2020,Louisiana,52477,882,3152,18
06/24/2020,Maine,3023,58,103,1
06/24/2020,Maryland,65337,330,3223,15
06/24/2020,Massachusetts,102762,111,8014,25
06/24/2020,Michigan,117413,1400,6260,5
06/24/2020,Minnesota,33763,0,1432,0
06/24/2020,Mississippi,28603,864,1311,20
06/24/2020,Missouri,21843,618,1067,9
06/24/2020,Montana,803,37,21,0
06/24/2020,Nebraska,18100,134,257,1
06/24/2020,Nevada,14592,364,516,3
06/24/2020,New Hampshire,5598,27,347,4
06/24/2020,New Jersey,170571,339,12995,46
06/24/2020,New Mexico,10990,152,465,4
06/24/2020,New York,176318,289,8636,9
06/24/2020,North Carolina,56178,1287,1363,18
06/24/2020,North Dakota,3362,42,78,0
06/24/2020,Ohio,46759,632,2755,20
06/24/2020,Oklahoma,15529,574,420,0
06/24/2020,Oregon,7444,170,195,3
06/24/2020,Pennsylvania,87574,496,6557,39
06/24/2020,Rhode Island,15814,66,911,6
06/24/2020,South Carolina,27557,914,676,14
06/24/2020,South Dakota,6419,66,84,1
06/24/2020,Tennessee,36479,1013,542,11
06/24/2020,Texas,125921,5551,2766,67
06/24/2020,Utah,19185,525,165,2
06/24/2020,Vermont,1087,9,55,0
06/24/2020,Virginia,59946,432,1675,14
06/24/2020,Washington,29731,498,1284,0
06/24/2020,West Virginia,2629,36,92,0
06/24/2020,Wisconsin,28593,466,764,7
06/24/2020,Wyoming,1282,28,20,0
06/24/2021,Alabama,547473,248,11512,5
06/24/2021,Alaska,68198,19,367,0
06/24/2021,Arizona,891649,626,17875,7
06/24/2021,Arkansas,346952,383,5890,3
06/24/2021,California,3706846,1419,62822,81
06/24/2021,Colorado,558928,497,6765,11
06/24/2021,Connecticut,348993,153,8274,3
06/24/2021,Delaware,107955,20,1849,0
06/24/2021,District of Columbia,49297,13,1141,0
06/24/2021,Florida,2326972,1929,37928,27
06/24/2021,Georgia,1132329,357,21367,17
06/24/2021,Hawaii,36157,53,510,0
06/24/2021,Idaho,194609,89,2143,3
06/24/2021,Illinois,1390140,248,25630,22
06/24/2021,Indiana,752395,287,13809,3
06/24/2021,Iowa,373428,108,6124,4
06/24/2021,Kansas,317160,143,5139,0
06/24/2021,Kentucky,460449,191,7899,3
06/24/2021,Louisiana,479311,365,10717,8
06/24/2021,Maine,68944,27,858,2
06/24/2021,Maryland,461953,66,9768,2
06/24/2021,Massachusetts,709622,78,17986,4
06/24/2021,Michigan,1002041,140,21009,10
06/24/2021,Minnesota,604879,121,7654,6
06/24/2021,Mississippi,321309,187,7467,5
06/24/2021,Missouri,614650,890,9254,3
06/24/2021,Montana,113471,68,1661,4
06/24/2021,Nebraska,224375,29,2259,0
06/24/2021,Nevada,330810,448,5664,10
06/24/2021,New Hampshire,99392,26,1369,0
06/24/2021,New Jersey,1022094,272,26416,6
06/24/2021,New Mexico,205215,81,4331,2
06/24/2021,New York,1156655,169,19916,0
06/24/2021,North Carolina,999411,436,13615,1
06/24/2021,North Dakota,110642,15,1527,0
06/24/2021,Ohio,1110000,303,20213,0
06/24/2021,Oklahoma,456910,224,7385,0
06/24/2021,Oregon,207558,225,2760,1
06/24/2021,Pennsylvania,1216569,200,27612,0
06/24/2021,Rhode Island,144704,16,2726,1
06/24/2021,South Carolina,597408,220,9818,1
06/24/2021,South Dakota,124478,10,2029,0
06/24/2021,Tennessee,864126,230,12543,4
06/24/2021,Texas,2980499,2240,51378,13
06/24/2021,Utah,413008,462,2337,1
06/24/2021,Vermont,22815,7,249,0
06/24/2021,Virginia,679472,141,11389,10
06/24/2021,Washington,448710,575,5898,9
06/24/2021,West Virginia,163744,55,2876,4
06/24/2021,Wisconsin,677186,138,8092,15
06/24/2021,Wyoming,61847,71,740,0
06/24/2022,Alabama,1348255,2099,19788,3
06/24/2022,Alaska,259390,0,1252,0
06/24/2022,Arizona,2109053,0,30452,0
06/24/2022,Arkansas,859615,1062,11564,5
06/24/2022,California,10010679,64581,91420,106
06/24/2022,Colorado,1532264,2289,12736,11
06/24/2022,Connecticut,825075,780,11034,0
06/24/2022,Delaware,283632,262,2983,1
06/24/2022,District of Columbia,155817,549,1349,0
06/24/2022,Florida,6430629,11097,76094,61
06/24/2022,Georgia,2626597,0,38447,0
06/24/2022,Hawaii,296007,0,1477,0
06/24/2022,Idaho,460741,1216,4966,5
06/24/2022,Illinois,3407189,5568,38510,27
06/24/2022,Indiana,1764876,2820,23855,14
06/24/2022,Iowa,793888,1334,9680,0
06/24/2022,Kansas,801946,0,8945,0
06/24/2022,Kentucky,1404530,1842,16326,5
06/24/2022,Louisiana,1221875,1735,17392,4
06/24/2022,Maine,268843,174,2412,2
06/24/2022,Maryland,1127722,1634,14765,5
06/24/2022,Massachusetts,1915764,1926,20891,10
06/24/2022,Michigan,2592078,0,36744,0
06/24/2022,Minnesota,1546698,1697,13101,5
06/24/2022,Mississippi,828389,1377,12507,2
06/24/2022,Missouri,1496296,11513,20720,32
06/24/2022,Montana,285017,1963,3444,4
06/24/2022,Nebraska,497100,0,4334,0
06/24/2022,Nevada,768271,1336,11020,3
06/24/2022,New Hampshire,330828,200,2574,2
06/24/2022,New Jersey,2470738,3306,33994,14
06/24/2022,New Mexico,558259,1251,7905,6
06/24/2022,New York,2988949,2998,28194,9
06/24/2022,North Carolina,2857366,4021,25373,13
06/24/2022,North Dakota,248961,406,2295,1
06/24/2022,Ohio,2831228,0,38778,0
06/24/2022,Oklahoma,1070735,2567,14470,0
06/24/2022,Oregon,802157,1752,7783,19
06/24/2022,Pennsylvania,2993089,3193,45693,15
06/24/2022,Rhode Island,381566,246,3605,0
06/24/2022,South Carolina,1543783,1995,18037,18
06/24/2022,South Dakota,243269,0,2936,0
06/24/2022,Tennessee,2109853,2697,26630,2
06/24/2022,Texas,7033557,11034,87032,14
06/24/2022,Utah,975507,0,4816,0
06/24/2022,Vermont,125783,111,650,0
06/24/2022,Virginia,1855942,2972,20520,1
06/24/2022,Washington,1646823,3363,13186,13
06/24/2022,West Virginia,529262,611,7056,2
06/24/2022,Wisconsin,1717861,1826,14767,11
06/24/2022,Wyoming,163340,0,1829,0
06/25/2020,Alabama,33810,996,1254,11
06/25/2020,Alaska,821,24,16,0
06/25/2020,Arizona,63046,4844,1490,27
06/25/2020,Arkansas,18062,687,242,2
06/25/2020,California,195571,5349,5603,104
06/25/2020,Colorado,31896,260,1669,2
06/25/2020,Connecticut,45994,81,4298,11
06/25/2020,Delaware,11000,97,566,2
06/25/2020,District of Columbia,10159,31,543,2
06/25/2020,Florida,120734,8846,3533,52
06/25/2020,Georgia,71382,1743,2745,47
06/25/2020,Hawaii,849,16,17,0
06/25/2020,Idaho,4865,220,90,0
06/25/2020,Illinois,140434,894,7014,40
06/25/2020,Indiana,43655,515,2573,9
06/25/2020,Iowa,27257,552,695,3
06/25/2020,Kansas,12970,0,261,0
06/25/2020,Kentucky,15547,321,652,6
06/25/2020,Louisiana,53415,938,3164,12
06/25/2020,Maine,3058,35,103,0
06/25/2020,Maryland,65777,440,3240,17
06/25/2020,Massachusetts,102922,160,8032,18
06/25/2020,Michigan,118901,1488,6269,9
06/25/2020,Minnesota,34616,853,1446,14
06/25/2020,Mississippi,29418,815,1324,13
06/25/2020,Missouri,22426,583,1074,7
06/25/2020,Montana,829,26,22,1
06/25/2020,Nebraska,18223,123,260,3
06/25/2020,Nevada,15085,493,517,1
06/25/2020,New Hampshire,5638,40,357,10
06/25/2020,New Jersey,171064,493,14872,53
06/25/2020,New Mexico,11192,202,470,5
06/25/2020,New York,176716,398,8645,9
06/25/2020,North Carolina,57535,1357,1375,12
06/25/2020,North Dakota,3393,31,78,0
06/25/2020,Ohio,47651,892,2772,17
06/25/2020,Oklahoma,16121,592,424,4
06/25/2020,Oregon,7568,124,197,2
06/25/2020,Pennsylvania,88167,593,6579,22
06/25/2020,Rhode Island,15866,52,919,8
06/25/2020,South Carolina,28860,1303,686,10
06/25/2020,South Dakota,6479,60,87,3
06/25/2020,Tennessee,37318,839,556,14
06/25/2020,Texas,131917,5996,2832,66
06/25/2020,Utah,19816,631,168,3
06/25/2020,Vermont,1094,7,55,0
06/25/2020,Virginia,60570,624,1700,25
06/25/2020,Washington,30265,534,1300,16
06/25/2020,West Virginia,2694,65,92,0
06/25/2020,Wisconsin,29105,512,773,9
06/25/2020,Wyoming,1326,44,20,0
06/25/2021,Alabama,547650,177,11519,7
06/25/2021,Alaska,68218,20,367,0
06/25/2021,Arizona,892236,587,17903,28
06/25/2021,Arkansas,347254,302,5893,3
06/25/2021,California,3708861,2015,62890,68
06/25/2021,Colorado,559294,366,6766,1
06/25/2021,Connecticut,349120,127,8275,1
06/25/2021,Delaware,107973,18,1850,1
06/25/2021,District of Columbia,49305,8,1141,0
06/25/2021,Florida,2329131,2159,37956,28
06/25/2021,Georgia,1132661,332,21369,2
06/25/2021,Hawaii,36198,41,511,1
06/25/2021,Idaho,194690,81,2145,2
06/25/2021,Illinois,1390432,292,25637,7
06/25/2021,Indiana,752699,304,13812,3
06/25/2021,Iowa,373441,13,6125,1
06/25/2021,Kansas,317304,144,5147,8
06/25/2021,Kentucky,460638,189,7903,4
06/25/2021,Louisiana,479521,210,10723,6
06/25/2021,Maine,68971,27,858,0
06/25/2021,Maryland,462017,64,9770,2
06/25/2021,Massachusetts,709682,60,17987,1
06/25/2021,Michigan,1002181,140,21017,8
06/25/2021,Minnesota,604971,92,7665,11
06/25/2021,Mississippi,321475,166,7470,3
06/25/2021,Missouri,615421,771,9257,3
06/25/2021,Montana,113529,58,1662,1
06/25/2021,Nebraska,224432,57,2259,0
06/25/2021,Nevada,331614,804,5667,3
06/25/2021,New Hampshire,99403,11,1371,2
06/25/2021,New Jersey,1022443,349,26428,12
06/25/2021,New Mexico,205290,75,4332,1
06/25/2021,New York,1156796,141,19919,3
06/25/2021,North Carolina,999832,421,13626,11
06/25/2021,North Dakota,110657,15,1528,1
06/25/2021,Ohio,1110292,292,20281,68
06/25/2021,Oklahoma,457107,197,7386,1
06/25/2021,Oregon,207787,229,2761,1
06/25/2021,Pennsylvania,1216767,198,27636,24
06/25/2021,Rhode Island,144719,15,2727,1
06/25/2021,South Carolina,597567,159,9834,16
06/25/2021,South Dakota,124492,14,2030,1
06/25/2021,Tennessee,864347,221,12550,7
06/25/2021,Texas,2982177,1678,51395,17
06/25/2021,Utah,413317,309,2351,4
06/25/2021,Vermont,22819,4,249,0
06/25/2021,Virginia,679680,208,11392,3
06/25/2021,Washington,449181,471,5902,4
06/25/2021,West Virginia,163804,60,2876,0
06/25/2021,Wisconsin,677252,66,8099,7
06/25/2021,Wyoming,61951,104,740,0
06/25/2022,Alabama,1349441,1186,19792,4
06/25/2022,Alaska,259390,0,1252,0
06/25/2022,Arizona,2109053,0,30452,0
06/25/2022,Arkansas,860503,888,11568,4
06/25/2022,California,10010679,0,91420,0
06/25/2022,Colorado,1535631,3367,12736,0
06/25/2022,Connecticut,825075,0,11034,0
06/25/2022,Delaware,283632,0,2983,0
06/25/2022,District of Columbia,155817,0,1349,0
06/25/2022,Florida,6439416,8787,76136,42
06/25/2022,Georgia,2626597,0,38447,0
06/25/2022,Hawaii,296007,0,1477,0
06/25/2022,Idaho,460741,0,4966,0
06/25/2022,Illinois,3407189,0,38510,0
06/25/2022,Indiana,1764876,0,23855,0
06/25/2022,Iowa,793888,0,9680,0
06/25/2022,Kansas,801946,0,8945,0
06/25/2022,Kentucky,1406065,1535,16331,5
06/25/2022,Louisiana,1221875,0,17392,0
06/25/2022,Maine,268843,0,2412,0
06/25/2022,Maryland,1127722,0,14765,0
06/25/2022,Massachusetts,1915764,0,20891,0
06/25/2022,Michigan,2592078,0,36744,0
06/25/2022,Minnesota,1546698,0,13101,0
06/25/2022,Mississippi,828389,0,12507,0
06/25/2022,Missouri,1496296,0,20720,0
06/25/2022,Montana,285017,0,3444,0
06/25/2022,Nebraska,497100,0,4334,0
06/25/2022,Nevada,768271,0,11020,0
06/25/2022,New Hampshire,330828,0,2574,0
06/25/2022,New Jersey,2473956,3218,34001,7
06/25/2022,New Mexico,558259,0,7905,0
06/25/2022,New York,2991352,2403,28202,8
06/25/2022,North Carolina,2861373,4007,25382,9
06/25/2022,North Dakota,248961,0,2295,0
06/25/2022,Ohio,2831228,0,38778,0
06/25/2022,Oklahoma,1070735,0,14470,0
06/25/2022,Oregon,802157,0,7783,0
06/25/2022,Pennsylvania,2993089,0,45693,0
06/25/2022,Rhode Island,381831,265,3605,0
06/25/2022,South Carolina,1545531,1748,18038,1
06/25/2022,South Dakota,243269,0,2936,0
06/25/2022,Tennessee,2112496,2643,26630,0
06/25/2022,Texas,7044410,10853,87053,21
06/25/2022,Utah,975507,0,4816,0
06/25/2022,Vermont,125783,0,650,0
06/25/2022,Virginia,1855942,0,20520,0
06/25/2022,Washington,1649874,3051,13186,0
06/25/2022,West Virginia,529262,0,7056,0
06/25/2022,Wisconsin,1717861,0,14767,0
06/25/2022,Wyoming,163340,0,1829,0
06/26/2020,Alabama,34832,1022,1267,13
06/26/2020,Alaska,839,18,17,1
06/26/2020,Arizona,66475,3429,1535,45
06/26/2020,Arkansas,18740,678,249,7
06/26/2020,California,200461,4890,5717,114
06/26/2020,Colorado,32224,328,1673,4
06/26/2020,Connecticut,46059,65,4307,9
06/26/2020,Delaware,11078,78,567,1
06/26/2020,District of Columbia,10185,26,546,3
06/26/2020,Florida,130295,9561,3578,45
06/26/2020,Georgia,73458,2076,2770,25
06/26/2020,Hawaii,855,6,17,0
06/26/2020,Idaho,5148,283,90,0
06/26/2020,Illinois,141344,910,7048,34
06/26/2020,Indiana,44140,485,2582,9
06/26/2020,Iowa,27685,428,704,9
06/26/2020,Kansas,13538,568,264,3
06/26/2020,Kentucky,15831,284,660,8
06/26/2020,Louisiana,54769,1354,3190,26
06/26/2020,Maine,3110,52,103,0
06/26/2020,Maryland,66115,338,3252,12
06/26/2020,Massachusetts,103071,149,8053,21
06/26/2020,Michigan,120280,1379,6274,5
06/26/2020,Minnesota,34616,0,1446,0
06/26/2020,Mississippi,30242,824,1345,21
06/26/2020,Missouri,23002,576,1081,7
06/26/2020,Montana,852,23,22,0
06/26/2020,Nebraska,18457,234,266,6
06/26/2020,Nevada,15472,387,520,3
06/26/2020,New Hampshire,5638,0,357,0
06/26/2020,New Jersey,171476,412,14914,42
06/26/2020,New Mexico,11408,216,473,3
06/26/2020,New York,177150,434,8654,9
06/26/2020,North Carolina,59139,1604,1392,17
06/26/2020,North Dakota,3421,28,87,9
06/26/2020,Ohio,48638,987,2788,16
06/26/2020,Oklahoma,16782,661,428,4
06/26/2020,Oregon,7818,250,202,5
06/26/2020,Pennsylvania,88785,618,6603,24
06/26/2020,Rhode Island,15914,48,926,7
06/26/2020,South Carolina,30006,1146,696,10
06/26/2020,South Dakota,6535,56,88,1
06/26/2020,Tennessee,38383,1065,567,11
06/26/2020,Texas,137624,5707,2904,72
06/26/2020,Utah,20481,665,168,0
06/26/2020,Vermont,1102,8,55,0
06/26/2020,Virginia,61247,677,1724,24
06/26/2020,Washington,30787,522,1304,4
06/26/2020,West Virginia,2730,36,92,0
06/26/2020,Wisconsin,29668,563,773,0
06/26/2020,Wyoming,1368,42,20,0
06/26/2021,Alabama,547826,176,11524,5
06/26/2021,Alaska,68245,27,367,0
06/26/2021,Arizona,892711,475,17914,11
06/26/2021,Arkansas,347575,321,5894,1
06/26/2021,California,3710544,1683,62945,55
06/26/2021,Colorado,559678,384,6770,4
06/26/2021,Connecticut,349166,46,8275,0
06/26/2021,Delaware,107992,19,1850,0
06/26/2021,District of Columbia,49314,9,1141,0
06/26/2021,Florida,2330919,1788,37980,24
06/26/2021,Georgia,1133063,402,21393,24
06/26/2021,Hawaii,36251,53,513,2
06/26/2021,Idaho,194734,44,2145,0
06/26/2021,Illinois,1390681,249,25645,8
06/26/2021,Indiana,752886,187,13826,14
06/26/2021,Iowa,373568,127,6131,6
06/26/2021,Kansas,317419,115,5147,0
06/26/2021,Kentucky,460790,152,7909,6
06/26/2021,Louisiana,479834,313,10724,1
06/26/2021,Maine,68984,13,858,0
06/26/2021,Maryland,462078,61,9774,4
06/26/2021,Massachusetts,709738,56,17989,2
06/26/2021,Michigan,1002288,107,21023,6
06/26/2021,Minnesota,605040,69,7671,6
06/26/2021,Mississippi,321559,84,7471,1
06/26/2021,Missouri,616076,655,9257,0
06/26/2021,Montana,113544,15,1662,0
06/26/2021,Nebraska,224459,27,2259,0
06/26/2021,Nevada,331919,305,5668,1
06/26/2021,New Hampshire,99420,17,1371,0
06/26/2021,New Jersey,1022680,237,26434,6
06/26/2021,New Mexico,205355,65,4332,0
06/26/2021,New York,1156956,160,19922,3
06/26/2021,North Carolina,1000266,434,13635,9
06/26/2021,North Dakota,110660,3,1528,0
06/26/2021,Ohio,1110546,254,20281,0
06/26/2021,Oklahoma,457263,156,7386,0
06/26/2021,Oregon,207998,211,2763,2
06/26/2021,Pennsylvania,1216957,190,27643,7
06/26/2021,Rhode Island,144737,18,2727,0
06/26/2021,South Carolina,597747,180,9837,3
06/26/2021,South Dakota,124498,6,2030,0
06/26/2021,Tennessee,864563,216,12550,0
06/26/2021,Texas,2984022,1845,51409,14
06/26/2021,Utah,413668,351,2355,4
06/26/2021,Vermont,22822,3,249,0
06/26/2021,Virginia,679754,74,11393,1
06/26/2021,Washington,449632,451,5902,0
06/26/2021,West Virginia,163858,54,2876,0
06/26/2021,Wisconsin,677299,47,8102,3
06/26/2021,Wyoming,62000,49,740,0
06/26/2022,Alabama,1350583,1142,19795,3
06/26/2022,Alaska,259390,0,1252,0
06/26/2022,Arizona,2109053,0,30452,0
06/26/2022,Arkansas,861010,507,11568,0
06/26/2022,California,10010679,0,91420,0
06/26/2022,Colorado,1537292,1661,12736,0
06/26/2022,Connecticut,825075,0,11034,0
06/26/2022,Delaware,283632,0,2983,0
06/26/2022,District of Columbia,155817,0,1349,0
06/26/2022,Florida,6447136,7720,76184,48
06/26/2022,Georgia,2626597,0,38447,0
06/26/2022,Hawaii,296007,0,1477,0
06/26/2022,Idaho,460741,0,4966,0
06/26/2022,Illinois,3407189,0,38510,0
06/26/2022,Indiana,1764876,0,23855,0
06/26/2022,Iowa,793888,0,9680,0
06/26/2022,Kansas,801946,0,8945,0
06/26/2022,Kentucky,1407206,1141,16336,5
06/26/2022,Louisiana,1221875,0,17392,0
06/26/2022,Maine,268842,-1,2412,0
06/26/2022,Maryland,1127722,0,14765,0
06/26/2022,Massachusetts,1915764,0,20891,0
06/26/2022,Michigan,2592078,0,36744,0
06/26/2022,Minnesota,1546698,0,13101,0
06/26/2022,Mississippi,828389,0,12507,0
06/26/2022,Missouri,1496296,0,20720,0
06/26/2022,Montana,285017,0,3444,0
06/26/2022,Nebraska,497100,0,4334,0
06/26/2022,Nevada,768271,0,11020,0
06/26/2022,New Hampshire,330828,0,2574,0
06/26/2022,New Jersey,2476558,2602,34003,2
06/26/2022,New Mexico,558259,0,7905,0
06/26/2022,New York,2991352,0,28202,0
06/26/2022,North Carolina,2864327,2954,25389,7
06/26/2022,North Dakota,248961,0,2295,0
06/26/2022,Ohio,2831228,0,38778,0
06/26/2022,Oklahoma,1070735,0,14470,0
06/26/2022,Oregon,802157,0,7783,0
06/26/2022,Pennsylvania,2993089,0,45693,0
06/26/2022,Rhode Island,382007,176,3605,0
06/26/2022,South Carolina,1547193,1662,18039,1
06/26/2022,South Dakota,243269,0,2936,0
06/26/2022,Tennessee,2114045,1549,26631,1
06/26/2022,Texas,7054924,10514,87054,1
06/26/2022,Utah,975507,0,4816,0
06/26/2022,Vermont,125783,0,650,0
06/26/2022,Virginia,1855942,0,20520,0
06/26/2022,Washington,1652239,2365,13186,0
06/26/2022,West Virginia,529262,0,7056,0
06/26/2022,Wisconsin,1717861,0,14767,0
06/26/2022,Wyoming,163340,0,1829,0
06/27/2020,Alabama,35011,179,1288,21
06/27/2020,Alaska,858,19,17,0
06/27/2020,Arizona,70069,3594,1579,44
06/27/2020,Arkansas,19310,570,259,10
06/27/2020,California,206433,5972,5786,69
06/27/2020,Colorado,32509,285,1674,1
06/27/2020,Connecticut,46206,147,4311,4
06/27/2020,Delaware,11190,112,569,2
06/27/2020,District of Columbia,10216,31,548,2
06/27/2020,Florida,138634,8339,3627,49
06/27/2020,Georgia,75410,1952,2776,6
06/27/2020,Hawaii,881,26,17,0
06/27/2020,Idaho,5319,171,91,1
06/27/2020,Illinois,142130,786,7074,26
06/27/2020,Indiana,44575,435,2602,20
06/27/2020,Iowa,28012,327,704,0
06/27/2020,Kansas,13538,0,264,0
06/27/2020,Kentucky,16192,361,667,7
06/27/2020,Louisiana,54769,0,3190,0
06/27/2020,Maine,3146,36,104,1
06/27/2020,Maryland,66450,335,3266,14
06/27/2020,Massachusetts,103376,305,8075,22
06/27/2020,Michigan,121025,745,6286,12
06/27/2020,Minnesota,35549,933,1460,14
06/27/2020,Mississippi,30744,502,1359,14
06/27/2020,Missouri,23362,360,1088,7
06/27/2020,Montana,852,0,22,0
06/27/2020,Nebraska,18700,243,267,1
06/27/2020,Nevada,16576,1104,522,2
06/27/2020,New Hampshire,5671,33,365,8
06/27/2020,New Jersey,171787,311,14948,34
06/27/2020,New Mexico,11619,211,474,1
06/27/2020,New York,177489,339,8664,10
06/27/2020,North Carolina,60886,1747,1407,15
06/27/2020,North Dakota,3458,37,78,-9
06/27/2020,Ohio,49455,817,2804,16
06/27/2020,Oklahoma,17367,585,431,3
06/27/2020,Oregon,8094,276,202,0
06/27/2020,Pennsylvania,89414,629,6606,3
06/27/2020,Rhode Island,15961,47,932,6
06/27/2020,South Carolina,31297,1291,697,1
06/27/2020,South Dakota,6626,91,91,3
06/27/2020,Tennessee,39356,973,577,10
06/27/2020,Texas,143366,5742,2987,83
06/27/2020,Utah,20986,505,170,2
06/27/2020,Vermont,1104,2,55,0
06/27/2020,Virginia,61736,489,1732,8
06/27/2020,Washington,31314,527,1310,6
06/27/2020,West Virginia,2782,52,93,1
06/27/2020,Wisconsin,30227,559,784,11
06/27/2020,Wyoming,1392,24,20,0
06/27/2021,Alabama,547980,154,11529,5
06/27/2021,Alaska,68272,27,367,0
06/27/2021,Arizona,893147,436,17913,-1
06/27/2021,Arkansas,347896,321,5895,1
06/27/2021,California,3712795,2251,62990,45
06/27/2021,Colorado,559914,236,6777,7
06/27/2021,Connecticut,349212,46,8275,0
06/27/2021,Delaware,108016,24,1850,0
06/27/2021,District of Columbia,49323,9,1141,0
06/27/2021,Florida,2332458,1539,38002,22
06/27/2021,Georgia,1133291,228,21393,0
06/27/2021,Hawaii,36297,46,513,0
06/27/2021,Idaho,194778,44,2145,0
06/27/2021,Illinois,1390930,249,25653,8
06/27/2021,Indiana,753073,187,13826,0
06/27/2021,Iowa,373600,32,6133,2
06/27/2021,Kansas,317534,115,5147,0
06/27/2021,Kentucky,460872,82,7912,3
06/27/2021,Louisiana,480147,313,10725,1
06/27/2021,Maine,68999,15,858,0
06/27/2021,Maryland,462144,66,9777,3
06/27/2021,Massachusetts,709769,31,17990,1
06/27/2021,Michigan,1002410,122,21029,6
06/27/2021,Minnesota,605137,97,7675,4
06/27/2021,Mississippi,321734,175,7473,2
06/27/2021,Missouri,616499,423,9257,0
06/27/2021,Montana,113559,15,1662,0
06/27/2021,Nebraska,224476,17,2259,0
06/27/2021,Nevada,332224,305,5669,1
06/27/2021,New Hampshire,99437,17,1371,0
06/27/2021,New Jersey,1022830,150,26437,3
06/27/2021,New Mexico,205420,65,4332,0
06/27/2021,New York,1157104,148,19925,3
06/27/2021,North Carolina,1000598,332,13636,1
06/27/2021,North Dakota,110663,3,1528,0
06/27/2021,Ohio,1110700,154,20281,0
06/27/2021,Oklahoma,457419,156,7386,0
06/27/2021,Oregon,208136,138,2763,0
06/27/2021,Pennsylvania,1217090,133,27654,11
06/27/2021,Rhode Island,144756,19,2727,0
06/27/2021,South Carolina,597958,211,9837,0
06/27/2021,South Dakota,124504,6,2030,0
06/27/2021,Tennessee,864692,129,12553,3
06/27/2021,Texas,2984340,318,51422,13
06/27/2021,Utah,413950,282,2363,8
06/27/2021,Vermont,22825,3,249,0
06/27/2021,Virginia,679828,74,11396,3
06/27/2021,Washington,449966,334,5906,4
06/27/2021,West Virginia,163912,54,2876,0
06/27/2021,Wisconsin,677346,47,8105,3
06/27/2021,Wyoming,62049,49,740,0
06/27/2022,Alabama,1352839,2256,19800,5
06/27/2022,Alaska,259390,0,1252,0
06/27/2022,Arizona,2109053,0,30452,0
06/27/2022,Arkansas,861403,393,11568,0
06/27/2022,California,10010679,0,91420,0
06/27/2022,Colorado,1538692,1400,12745,9
06/27/2022,Connecticut,825075,0,11034,0
06/27/2022,Delaware,284334,702,2983,0
06/27/2022,District of Columbia,156401,584,1349,0
06/27/2022,Florida,6458559,11423,76233,49
06/27/2022,Georgia,2626597,0,38447,0
06/27/2022,Hawaii,296007,0,1477,0
06/27/2022,Idaho,461626,885,4967,1
06/27/2022,Illinois,3417093,9904,38535,25
06/27/2022,Indiana,1769015,4139,23856,1
06/27/2022,Iowa,795105,1217,9680,0
06/27/2022,Kansas,801946,0,8945,0
06/27/2022,Kentucky,1408177,971,16345,9
06/27/2022,Louisiana,1224503,2628,17399,7
06/27/2022,Maine,269352,510,2413,1
06/27/2022,Maryland,1131371,3649,14778,13
06/27/2022,Massachusetts,1919453,3689,20901,10
06/27/2022,Michigan,2592078,0,36744,0
06/27/2022,Minnesota,1548208,1510,13105,4
06/27/2022,Mississippi,831066,2677,12512,5
06/27/2022,Missouri,1496296,0,20720,0
06/27/2022,Montana,285017,0,3444,0
06/27/2022,Nebraska,497100,0,4334,0
06/27/2022,Nevada,769581,1310,11026,6
06/27/2022,New Hampshire,331496,668,2576,2
06/27/2022,New Jersey,2478067,1509,34007,4
06/27/2022,New Mexico,560929,2670,7911,6
